consequent,bias,weight,antecedent
tank,-0.10671394,0.033702783,red_banner
tank,-0.10671394,0.012918305,white_wall_banner
tank,-0.10671394,0.019821314,red_wall_banner
tank,-0.10671394,0.0059534456,black_wall_banner
tank,-0.10671394,-0.0079478705,pink_wall_banner
tank,-0.10671394,0.058047418,light_blue_banner
tank,-0.10671394,0.054163955,light_blue_wall_banner
tank,-0.10671394,-0.00055495487,white_banner
tank,-0.10671394,0.036199976,black_banner
tank,-0.10671394,-0.027968805,blue_wall_banner
tank,-0.10671394,0.00945496,light_gray_banner
tank,-0.10671394,0.014869951,green_banner
tank,-0.10671394,0.014808218,green_wall_banner
tank,-0.10671394,0.0067094145,cyan_banner
tank,-0.10671394,0.04203294,purple_wall_banner
tank,-0.10671394,0.042364918,purple_banner
tank,-0.10671394,0.035427205,lime_wall_banner
tank,-0.10671394,-0.00014701136,orange_banner
tank,-0.10671394,-0.001047983,orange_wall_banner
tank,-0.10671394,-0.029117651,yellow_wall_banner
tank,-0.10671394,-0.017353963,yellow_banner
tank,-0.10671394,-0.00793397,light_gray_wall_banner
tank,-0.10671394,-0.0021322249,flower_banner_pattern
tank,-0.10671394,0.04597624,player_head
tank,-0.10671394,0.029310685,player_wall_head
tank,-0.10671394,0.062916845,piston_head
tank,-0.10671394,-0.08440405,creeper_head
tank,-0.10671394,-0.05722677,dragon_wall_head
tank,-0.10671394,0.0018670632,dragon_head
tank,-0.10671394,0.050419696,painting
tank,-0.10671394,0.013567374,item_frame
tank,-0.10671394,-0.024776174,end_portal_frame
tank,-0.10671394,0.075980596,glow_item_frame
tank,-0.10671394,0.1332785,armor_stand
tank,-0.10671394,0.02275308,fire_coral_fan
tank,-0.10671394,0.02275745,dead_fire_coral_fan
tank,-0.10671394,-0.0038393992,dead_fire_coral_block
tank,-0.10671394,0.066940315,dead_fire_coral
tank,-0.10671394,0.022873947,fire_coral_block
tank,-0.10671394,-0.09769552,dead_brain_coral_block
tank,-0.10671394,-0.097693406,dead_brain_coral
tank,-0.10671394,0.066940784,dead_bubble_coral
tank,-0.10671394,-0.00035141222,bubble_coral_fan
tank,-0.10671394,-0.00041864178,brain_coral_fan
tank,-0.10671394,0.06694186,dead_tube_coral
tank,-0.10671394,-0.008137454,bookshelf
tank,-0.10671394,-0.0075809667,chiseled_bookshelf
tank,-0.10671394,0.0096860165,lectern
tank,-0.10671394,0.089000575,chain
tank,-0.10671394,0.041096043,bell
tank,-0.10671394,0.03216375,dripstone_block
tank,-0.10671394,-0.030736504,pointed_dripstone
tank,-0.10671394,-0.08454975,amethyst_cluster
tank,-0.10671394,-0.08260754,large_amethyst_bud
tank,-0.10671394,-0.045801725,medium_amethyst_bud
tank,-0.10671394,0.057947025,small_amethyst_bud
tank,-0.10671394,0.014096387,amethyst_block
tank,-0.10671394,-0.00036768033,budding_amethyst
tank,-0.10671394,0.003926475,gray_stained_glass
tank,-0.10671394,0.024736093,black_stained_glass_pane
tank,-0.10671394,0.021400198,black_stained_glass
tank,-0.10671394,-0.042666968,glass
tank,-0.10671394,0.01532995,lime_stained_glass
tank,-0.10671394,-0.035004143,orange_stained_glass
tank,-0.10671394,0.044688143,purple_stained_glass
tank,-0.10671394,0.17726025,glass_pane
tank,-0.10671394,0.016867477,white_stained_glass_pane
tank,-0.10671394,0.004274421,white_stained_glass
tank,-0.10671394,0.05389525,light_gray_stained_glass
tank,-0.10671394,0.013148519,light_blue_stained_glass_pane
tank,-0.10671394,-0.050757106,blue_stained_glass
tank,-0.10671394,-0.029342053,light_blue_stained_glass
tank,-0.10671394,0.0109335035,yellow_stained_glass
tank,-0.10671394,0.020795591,light_gray_stained_glass_pane
tank,-0.10671394,0.06115649,red_stained_glass
tank,-0.10671394,0.033627048,red_stained_glass_pane
tank,-0.10671394,0.008875654,lime_stained_glass_pane
tank,-0.10671394,0.078302346,blue_stained_glass_pane
tank,-0.10671394,0.018962078,green_stained_glass_pane
tank,-0.10671394,0.038642935,orange_stained_glass_pane
tank,-0.10671394,-0.00092918565,yellow_stained_glass_pane
tank,-0.10671394,-0.08487175,brown_stained_glass_pane
tank,-0.10671394,0.04481119,cyan_stained_glass_pane
tank,-0.10671394,-0.00794701,pink_stained_glass
tank,-0.10671394,0.006949357,green_stained_glass
tank,-0.10671394,-0.03456705,cyan_stained_glass
tank,-0.10671394,-0.0051276577,tinted_glass
tank,-0.10671394,-0.002177589,red_bed
tank,-0.10671394,0.029455315,light_gray_bed
tank,-0.10671394,-0.004064872,yellow_bed
tank,-0.10671394,-0.08672898,magenta_bed
tank,-0.10671394,0.061917305,gray_bed
tank,-0.10671394,0.03716612,white_bed
tank,-0.10671394,-0.071838364,black_bed
tank,-0.10671394,0.015738897,blue_bed
tank,-0.10671394,-0.013141876,light_blue_bed
tank,-0.10671394,-0.019663917,cyan_bed
tank,-0.10671394,0.06493914,purple_bed
tank,-0.10671394,0.042779714,brown_bed
tank,-0.10671394,-0.12743495,pink_bed
tank,-0.10671394,0.00055246864,lime_bed
tank,-0.10671394,0.045890138,green_bed
tank,-0.10671394,-0.084275074,orange_bed
tank,-0.10671394,-0.008533656,gray_carpet
tank,-0.10671394,0.021724075,red_carpet
tank,-0.10671394,0.07575306,purple_carpet
tank,-0.10671394,0.004889511,black_carpet
tank,-0.10671394,0.087843224,blue_carpet
tank,-0.10671394,0.05491024,light_gray_carpet
tank,-0.10671394,-0.046703734,pink_carpet
tank,-0.10671394,0.022773389,magenta_carpet
tank,-0.10671394,0.077406965,white_carpet
tank,-0.10671394,0.03235785,green_carpet
tank,-0.10671394,-0.030028192,brown_carpet
tank,-0.10671394,0.037609555,lime_carpet
tank,-0.10671394,0.040516883,orange_carpet
tank,-0.10671394,0.051526472,yellow_carpet
tank,-0.10671394,0.025199734,cyan_carpet
tank,-0.10671394,0.042663626,light_blue_carpet
tank,-0.10671394,-0.069851846,spruce_wood
tank,-0.10671394,-0.041139066,oak_wood
tank,-0.10671394,0.02727185,stripped_acacia_wood
tank,-0.10671394,0.04226457,stripped_jungle_wood
tank,-0.10671394,-0.075013705,birch_wood
tank,-0.10671394,-0.054530773,stripped_birch_wood
tank,-0.10671394,-0.007937059,stripped_spruce_wood
tank,-0.10671394,-0.07865713,stripped_oak_wood
tank,-0.10671394,0.05155587,quartz_stairs
tank,-0.10671394,0.043228343,polished_andesite_stairs
tank,-0.10671394,-0.012504544,stone_brick_stairs
tank,-0.10671394,-0.008520964,spruce_stairs
tank,-0.10671394,0.028319282,dark_oak_stairs
tank,-0.10671394,-0.041905228,crimson_stairs
tank,-0.10671394,0.033042636,polished_blackstone_stairs
tank,-0.10671394,0.105496064,smooth_quartz_stairs
tank,-0.10671394,-0.0009208062,warped_stairs
tank,-0.10671394,0.011327761,polished_diorite_stairs
tank,-0.10671394,0.061905622,stone_stairs
tank,-0.10671394,0.05272751,jungle_stairs
tank,-0.10671394,0.00037101365,oak_stairs
tank,-0.10671394,-0.037977427,purpur_stairs
tank,-0.10671394,0.010918338,nether_brick_stairs
tank,-0.10671394,0.05903126,polished_blackstone_brick_stairs
tank,-0.10671394,-0.023492524,dark_prismarine_stairs
tank,-0.10671394,0.039481018,blackstone_stairs
tank,-0.10671394,-0.011991815,acacia_stairs
tank,-0.10671394,0.007918777,birch_stairs
tank,-0.10671394,0.040509406,andesite_stairs
tank,-0.10671394,0.008536997,cobblestone_stairs
tank,-0.10671394,-0.020478405,brick_stairs
tank,-0.10671394,0.007743435,deepslate_tile_stairs
tank,-0.10671394,0.028608643,polished_deepslate_stairs
tank,-0.10671394,0.011683025,oxidized_cut_copper_stairs
tank,-0.10671394,-0.12248159,waxed_cut_copper_stairs
tank,-0.10671394,0.017973801,deepslate_brick_stairs
tank,-0.10671394,-0.026480043,granite_stairs
tank,-0.10671394,-0.029116513,cobbled_deepslate_stairs
tank,-0.10671394,-0.107147165,cut_copper_stairs
tank,-0.10671394,-0.12696809,exposed_cut_copper_stairs
tank,-0.10671394,-0.00044206408,cherry_stairs
tank,-0.10671394,0.086773396,quartz_slab
tank,-0.10671394,0.004213903,polished_andesite_slab
tank,-0.10671394,0.05432392,smooth_quartz_slab
tank,-0.10671394,0.018494556,smooth_stone_slab
tank,-0.10671394,0.014618982,polished_blackstone_slab
tank,-0.10671394,0.049979232,andesite_slab
tank,-0.10671394,0.0077885156,dark_prismarine_slab
tank,-0.10671394,0.03544117,spruce_slab
tank,-0.10671394,0.008789069,stone_brick_slab
tank,-0.10671394,-0.040156767,stone_slab
tank,-0.10671394,0.059267458,polished_blackstone_brick_slab
tank,-0.10671394,0.00887937,dark_oak_slab
tank,-0.10671394,0.02891788,polished_diorite_slab
tank,-0.10671394,-0.08487124,jungle_slab
tank,-0.10671394,0.018672036,warped_slab
tank,-0.10671394,0.022351312,blackstone_slab
tank,-0.10671394,0.06384012,birch_slab
tank,-0.10671394,0.03546615,acacia_slab
tank,-0.10671394,0.014813529,brick_slab
tank,-0.10671394,0.033016577,oak_slab
tank,-0.10671394,-0.02906678,cobblestone_slab
tank,-0.10671394,-0.08443244,polished_deepslate_slab
tank,-0.10671394,0.049673747,deepslate_tile_slab
tank,-0.10671394,0.04160184,deepslate_brick_slab
tank,-0.10671394,0.057946645,waxed_oxidized_cut_copper_slab
tank,-0.10671394,0.014810175,cobbled_deepslate_slab
tank,-0.10671394,0.05794815,oxidized_cut_copper_slab
tank,-0.10671394,0.014809536,nether_brick_slab
tank,-0.10671394,0.012005927,waxed_cut_copper_slab
tank,-0.10671394,0.053374685,slime_block
tank,-0.10671394,-0.048033178,soul_sand
tank,-0.10671394,0.040722314,magma_block
tank,-0.10671394,0.017824626,daylight_detector
tank,-0.10671394,0.014395397,redstone_wire
tank,-0.10671394,0.07658566,redstone_block
tank,-0.10671394,0.044005036,powered_rail
tank,-0.10671394,0.04894677,rail
tank,-0.10671394,0.026746346,activator_rail
tank,-0.10671394,0.020883597,detector_rail
tank,-0.10671394,0.012696926,quartz_block
tank,-0.10671394,0.051911116,iron_bars
tank,-0.10671394,0.032141972,polished_andesite
tank,-0.10671394,0.014476277,barrier
tank,-0.10671394,0.06395014,oak_wall_sign
tank,-0.10671394,0.0047513796,stone
tank,-0.10671394,0.033706356,granite
tank,-0.10671394,0.014887979,coal_ore
tank,-0.10671394,0.019395122,iron_ore
tank,-0.10671394,-0.017806942,gravel
tank,-0.10671394,0.0149341365,sand
tank,-0.10671394,0.015926313,snow
tank,-0.10671394,0.062954135,snow_block
tank,-0.10671394,0.029440382,andesite
tank,-0.10671394,-0.036624715,cobblestone
tank,-0.10671394,-0.015952911,diorite
tank,-0.10671394,-0.039617874,spruce_log
tank,-0.10671394,0.04941173,gold_block
tank,-0.10671394,-0.011167301,lava
tank,-0.10671394,0.047644746,obsidian
tank,-0.10671394,0.0034963193,dark_prismarine
tank,-0.10671394,0.04067842,fire
tank,-0.10671394,-0.04536678,oak_planks
tank,-0.10671394,0.021168284,oak_fence
tank,-0.10671394,0.070378765,ladder
tank,-0.10671394,0.052312084,hopper
tank,-0.10671394,0.031568285,quartz_pillar
tank,-0.10671394,0.026898462,gray_wool
tank,-0.10671394,0.00954635,polished_blackstone_wall
tank,-0.10671394,-0.04881095,wither_skeleton_wall_skull
tank,-0.10671394,0.02393983,sticky_piston
tank,-0.10671394,0.104567215,anvil
tank,-0.10671394,0.039588537,warped_wall_sign
tank,-0.10671394,0.007460737,polished_blackstone
tank,-0.10671394,-0.06034153,oak_door
tank,-0.10671394,0.021973185,repeater
tank,-0.10671394,0.019118907,command_block
tank,-0.10671394,-0.03399417,oak_log
tank,-0.10671394,-0.010953229,dandelion
tank,-0.10671394,-0.042387087,red_tulip
tank,-0.10671394,0.03443267,pink_tulip
tank,-0.10671394,-0.015568469,oxeye_daisy
tank,-0.10671394,0.04245853,poppy
tank,-0.10671394,0.034428336,azure_bluet
tank,-0.10671394,-0.07089523,stripped_spruce_log
tank,-0.10671394,-0.031221911,spruce_planks
tank,-0.10671394,-0.029117832,potted_poppy
tank,-0.10671394,-0.069024384,end_stone_bricks
tank,-0.10671394,0.014815459,stripped_warped_stem
tank,-0.10671394,0.027332839,stone_bricks
tank,-0.10671394,0.040118314,quartz_bricks
tank,-0.10671394,0.06399972,oak_sign
tank,-0.10671394,0.040757548,hay_block
tank,-0.10671394,0.0087450445,polished_basalt
tank,-0.10671394,0.002486693,oak_trapdoor
tank,-0.10671394,0.022431826,dark_oak_door
tank,-0.10671394,0.015913628,smooth_stone
tank,-0.10671394,-0.04654922,jungle_log
tank,-0.10671394,0.11934907,brewing_stand
tank,-0.10671394,0.14415327,birch_door
tank,-0.10671394,0.07408089,cartography_table
tank,-0.10671394,0.012207595,loom
tank,-0.10671394,-0.04012763,crimson_wall_sign
tank,-0.10671394,0.0070392555,dark_oak_wall_sign
tank,-0.10671394,0.036352314,birch_wall_sign
tank,-0.10671394,0.03680679,dark_oak_fence
tank,-0.10671394,0.0033049409,warped_fence
tank,-0.10671394,0.025021415,diorite_wall
tank,-0.10671394,0.04911389,birch_sign
tank,-0.10671394,0.04693771,white_shulker_box
tank,-0.10671394,-0.0075916834,dark_oak_planks
tank,-0.10671394,0.07645084,spruce_trapdoor
tank,-0.10671394,-0.0949206,acacia_log
tank,-0.10671394,-0.079617515,white_wool
tank,-0.10671394,-0.04891499,black_wool
tank,-0.10671394,0.051844377,basalt
tank,-0.10671394,0.03224215,bedrock
tank,-0.10671394,-0.039969448,peony
tank,-0.10671394,0.037278343,dark_oak_sign
tank,-0.10671394,0.018925691,repeating_command_block
tank,-0.10671394,0.006402576,crimson_sign
tank,-0.10671394,0.00054189283,crimson_trapdoor
tank,-0.10671394,0.027666884,crimson_door
tank,-0.10671394,-0.100318685,spruce_door
tank,-0.10671394,0.043885957,acacia_wall_sign
tank,-0.10671394,-0.082437806,end_gateway
tank,-0.10671394,0.024846861,note_block
tank,-0.10671394,0.0929617,tripwire_hook
tank,-0.10671394,0.042670354,tripwire
tank,-0.10671394,-0.023306489,stone_brick_wall
tank,-0.10671394,0.06283265,netherite_block
tank,-0.10671394,0.024830908,polished_diorite
tank,-0.10671394,-0.036098924,podzol
tank,-0.10671394,-0.03222443,white_tulip
tank,-0.10671394,0.039270043,dark_oak_fence_gate
tank,-0.10671394,0.03029697,smooth_quartz
tank,-0.10671394,-0.032440647,cobblestone_wall
tank,-0.10671394,0.021024933,warped_trapdoor
tank,-0.10671394,0.023267925,turtle_egg
tank,-0.10671394,0.03507992,birch_trapdoor
tank,-0.10671394,-0.039328907,netherrack
tank,-0.10671394,0.020805914,beehive
tank,-0.10671394,0.020346452,dark_oak_trapdoor
tank,-0.10671394,0.16126058,scaffolding
tank,-0.10671394,-0.02284852,allium
tank,-0.10671394,0.023721637,warped_sign
tank,-0.10671394,0.02290864,acacia_trapdoor
tank,-0.10671394,0.0274534,jungle_trapdoor
tank,-0.10671394,-0.036810976,coal_block
tank,-0.10671394,0.008863085,stripped_acacia_log
tank,-0.10671394,0.06200303,grindstone
tank,-0.10671394,0.020186026,andesite_wall
tank,-0.10671394,0.00068327214,oak_fence_gate
tank,-0.10671394,0.0077813203,chiseled_polished_blackstone
tank,-0.10671394,0.04606557,spruce_wall_sign
tank,-0.10671394,0.010122671,yellow_wool
tank,-0.10671394,-0.08726241,orange_wool
tank,-0.10671394,0.15145539,composter
tank,-0.10671394,0.015622289,polished_blackstone_brick_wall
tank,-0.10671394,-0.10841245,blackstone_wall
tank,-0.10671394,0.018524794,chiseled_quartz_block
tank,-0.10671394,0.08428301,nether_brick_fence
tank,-0.10671394,-0.081990466,purpur_pillar
tank,-0.10671394,0.032515526,crimson_fence_gate
tank,-0.10671394,0.005889862,warped_fence_gate
tank,-0.10671394,0.016635273,smithing_table
tank,-0.10671394,-0.061673615,wither_skeleton_skull
tank,-0.10671394,0.020757344,diamond_block
tank,-0.10671394,-0.029703455,red_shulker_box
tank,-0.10671394,0.07818251,emerald_block
tank,-0.10671394,0.039389603,polished_blackstone_bricks
tank,-0.10671394,0.093088366,cauldron
tank,-0.10671394,0.0062371623,lime_wool
tank,-0.10671394,-0.10812883,red_wool
tank,-0.10671394,0.047442425,cake
tank,-0.10671394,-0.08757477,redstone_ore
tank,-0.10671394,-0.011099736,birch_planks
tank,-0.10671394,-0.0969902,birch_log
tank,-0.10671394,0.038178243,light_gray_wool
tank,-0.10671394,-0.03792064,dark_oak_log
tank,-0.10671394,-0.007585575,cracked_stone_bricks
tank,-0.10671394,0.045310017,bone_block
tank,-0.10671394,0.012253437,cobweb
tank,-0.10671394,-0.073030405,stripped_oak_log
tank,-0.10671394,0.042776953,cracked_polished_blackstone_bricks
tank,-0.10671394,0.039157152,blackstone
tank,-0.10671394,-0.0042887735,polished_granite
tank,-0.10671394,0.04184006,lapis_block
tank,-0.10671394,-0.050759044,gold_ore
tank,-0.10671394,0.008555517,acacia_fence_gate
tank,-0.10671394,-0.07791434,potted_pink_tulip
tank,-0.10671394,0.063953795,warped_planks
tank,-0.10671394,0.036916826,comparator
tank,-0.10671394,0.0483338,tnt
tank,-0.10671394,-0.0003285393,nether_gold_ore
tank,-0.10671394,-0.00038832158,nether_quartz_ore
tank,-0.10671394,-0.028813533,prismarine_bricks
tank,-0.10671394,-0.084871784,prismarine
tank,-0.10671394,-0.031894248,smoker
tank,-0.10671394,0.07852911,sponge
tank,-0.10671394,0.089490645,wet_sponge
tank,-0.10671394,0.024012405,gilded_blackstone
tank,-0.10671394,0.002046923,conduit
tank,-0.10671394,0.0367243,end_crystal
tank,-0.10671394,0.12003673,bubble_column
tank,-0.10671394,0.03252062,chipped_anvil
tank,-0.10671394,-0.029115466,damaged_anvil
tank,-0.10671394,0.08191428,warped_door
tank,-0.10671394,-0.024775017,end_portal
tank,-0.10671394,0.06081496,crying_obsidian
tank,-0.10671394,0.022744896,crimson_stem
tank,-0.10671394,0.024012761,crimson_nylium
tank,-0.10671394,0.009511266,lapis_ore
tank,-0.10671394,-0.086317666,acacia_door
tank,-0.10671394,0.055488434,birch_fence
tank,-0.10671394,0.03453234,acacia_planks
tank,-0.10671394,0.02571279,jungle_planks
tank,-0.10671394,-0.08975816,spruce_fence
tank,-0.10671394,0.040607546,stripped_jungle_log
tank,-0.10671394,0.021702575,acacia_fence
tank,-0.10671394,0.032105047,jukebox
tank,-0.10671394,-0.007940078,clay
tank,-0.10671394,0.0012267818,chiseled_stone_bricks
tank,-0.10671394,-0.08483612,enchanting_table
tank,-0.10671394,-0.011729242,dropper
tank,-0.10671394,-0.033807665,bricks
tank,-0.10671394,0.0131988255,target
tank,-0.10671394,0.021633139,green_wool
tank,-0.10671394,0.04411503,emerald_ore
tank,-0.10671394,-0.0062237782,spruce_fence_gate
tank,-0.10671394,-0.007198328,pink_shulker_box
tank,-0.10671394,-0.04023348,birch_fence_gate
tank,-0.10671394,0.07643329,spruce_sign
tank,-0.10671394,0.048000854,fletching_table
tank,-0.10671394,0.045837652,lodestone
tank,-0.10671394,0.09110288,blue_wool
tank,-0.10671394,-0.027479114,brick_wall
tank,-0.10671394,-0.00093322666,red_nether_brick_wall
tank,-0.10671394,0.025178721,jungle_wall_sign
tank,-0.10671394,-0.03993659,crimson_planks
tank,-0.10671394,0.010665813,light_blue_wool
tank,-0.10671394,-0.0079367,light_blue_shulker_box
tank,-0.10671394,-0.02600169,cyan_shulker_box
tank,-0.10671394,0.01480812,stripped_warped_hyphae
tank,-0.10671394,0.0579492,jungle_fence
tank,-0.10671394,-0.007942814,jungle_fence_gate
tank,-0.10671394,0.0058753197,bee_nest
tank,-0.10671394,0.008986513,black_shulker_box
tank,-0.10671394,-0.12696092,infested_cobblestone
tank,-0.10671394,0.030058172,cyan_wool
tank,-0.10671394,0.032764204,deepslate
tank,-0.10671394,0.018738804,smooth_basalt
tank,-0.10671394,0.01982201,exposed_copper
tank,-0.10671394,-0.03457167,nether_bricks
tank,-0.10671394,0.029419567,polished_deepslate
tank,-0.10671394,0.005061242,waxed_oxidized_cut_copper
tank,-0.10671394,0.033185955,deepslate_diamond_ore
tank,-0.10671394,0.012242654,deepslate_tiles
tank,-0.10671394,-0.06718161,calcite
tank,-0.10671394,-0.006244808,deepslate_bricks
tank,-0.10671394,0.061999768,copper_block
tank,-0.10671394,0.04301157,cobbled_deepslate
tank,-0.10671394,0.008196909,moving_piston
tank,-0.10671394,0.027299736,tuff
tank,-0.10671394,-0.038002595,diamond_ore
tank,-0.10671394,0.02274208,infested_deepslate
tank,-0.10671394,0.024538945,lightning_rod
tank,-0.10671394,0.014812204,deepslate_tile_wall
tank,-0.10671394,0.07345262,light
tank,-0.10671394,0.010187262,polished_deepslate_wall
tank,-0.10671394,0.026202694,jungle_door
tank,-0.10671394,0.033554044,powder_snow
tank,-0.10671394,0.03216297,mycelium
tank,-0.10671394,0.008745843,deepslate_brick_wall
tank,-0.10671394,-0.026478771,waxed_cut_copper
tank,-0.10671394,0.012006177,deepslate_gold_ore
tank,-0.10671394,0.05536595,oxidized_cut_copper
tank,-0.10671394,-0.054099567,cut_copper
tank,-0.10671394,0.018510137,warped_wart_block
tank,-0.10671394,0.023779182,green_shulker_box
tank,-0.10671394,-0.034568567,blue_shulker_box
tank,-0.10671394,0.0127012795,oxidized_copper
tank,-0.10671394,-0.025742607,nether_brick_wall
tank,-0.10671394,-0.029033715,yellow_shulker_box
tank,-0.10671394,-0.038464617,gray_shulker_box
tank,-0.10671394,0.00839405,light_gray_shulker_box
tank,-0.10671394,0.06734092,waxed_copper_block
tank,-0.10671394,-0.03997595,soul_soil
tank,-0.10671394,0.0148142865,cobbled_deepslate_wall
tank,-0.10671394,0.011954039,waxed_oxidized_copper
tank,-0.10671394,0.029132627,waxed_weathered_copper
tank,-0.10671394,0.014814394,prismarine_wall
tank,-0.10671394,0.01481559,black_candle_cake
tank,-0.10671394,-0.0010281042,weathered_copper
tank,-0.10671394,0.0050749364,waxed_exposed_copper
tank,-0.10671394,0.00671138,purple_wool
tank,-0.10671394,0.033704206,potted_warped_roots
tank,-0.10671394,0.03370476,potted_wither_rose
tank,-0.10671394,0.02892753,deepslate_emerald_ore
tank,-0.10671394,0.016089212,shulker_box
tank,-0.10671394,-0.004144698,potted_oxeye_daisy
tank,-0.10671394,-0.007938794,brown_wool
tank,-0.10671394,0.0020215998,cracked_deepslate_tiles
tank,-0.10671394,0.03285515,end_stone_brick_wall
tank,-0.10671394,0.028893882,deepslate_coal_ore
tank,-0.10671394,-0.05534432,reinforced_deepslate
tank,-0.10671394,0.034005333,mud
tank,-0.10671394,0.034818586,mangrove_door
tank,-0.10671394,0.03726441,mangrove_trapdoor
tank,-0.10671394,-0.007553233,bamboo_trapdoor
tank,-0.10671394,0.030705066,mud_brick_wall
tank,-0.10671394,0.030716466,sniffer_egg
tank,-0.10671394,0.038454402,cherry_door
tank,-0.10671394,0.030717654,birch_hanging_sign
tank,-0.10671394,0.030717827,birch_wall_hanging_sign
tank,-0.10671394,0.030711321,decorated_pot
tank,-0.10671394,-0.0075895437,bamboo_hanging_sign
tank,-0.10671394,-0.08421832,spawner
tank,-0.10671394,0.002035688,infested_stone_bricks
tank,-0.10671394,0.0020268355,infested_chiseled_stone_bricks
tank,-0.10671394,-0.00040359853,cherry_hanging_sign
tank,-0.10671394,-0.084871605,sculk_shrieker
tank,-0.10671394,-0.00033849536,cherry_fence
tank,-0.10671394,-0.0003306875,cherry_log
tank,-0.10671394,-0.00032863917,cherry_wall_hanging_sign
tank,-0.10671394,-0.00040104555,cherry_wall_sign
tank,-0.10671394,-0.00033768918,spruce_wall_hanging_sign
farm,98.5095,7.20559e-07,observer
farm,98.5095,-2.2809272e-06,redstone_torch
farm,98.5095,1.7617533e-06,piston
farm,98.5095,-2.0620187e-06,stone_pressure_plate
farm,98.5095,-5.0293884e-06,warped_pressure_plate
farm,98.5095,-5.7361394e-06,polished_blackstone_pressure_plate
farm,98.5095,2.0884543e-06,light_weighted_pressure_plate
farm,98.5095,1.6564165e-06,heavy_weighted_pressure_plate
farm,98.5095,1.6787362e-06,dark_oak_pressure_plate
farm,98.5095,1.711478e-07,birch_pressure_plate
farm,98.5095,3.672661e-06,oak_pressure_plate
farm,98.5095,1.5337962e-06,acacia_pressure_plate
farm,98.5095,-1.1318473e-06,spruce_pressure_plate
farm,98.5095,2.7617925e-06,cherry_pressure_plate
farm,98.5095,-1.2299563e-06,sculk_sensor
farm,98.5095,4.3178238e-07,lever
farm,98.5095,-1.7446564e-06,stone_button
farm,98.5095,-2.2839913e-07,oak_button
farm,98.5095,2.3301393e-06,warped_button
farm,98.5095,-2.3182133e-07,polished_blackstone_button
farm,98.5095,-5.608119e-06,birch_button
farm,98.5095,1.1691709e-06,crimson_button
farm,98.5095,4.6995037e-06,acacia_button
farm,98.5095,-3.8046528e-06,jungle_button
farm,98.5095,-5.0540257e-06,spruce_button
farm,98.5095,5.943985e-06,dark_oak_button
farm,98.5095,1.8848893e-06,blast_furnace
farm,98.5095,6.1424646e-07,spore_blossom
farm,98.5095,-1.0436402e-06,dispenser
farm,98.5095,5.39964e-06,iron_trapdoor
farm,98.5095,0.9999954,spruce_sapling
farm,98.5095,0.9999993,oak_sapling
farm,98.5095,1.0000012,bamboo_sapling
farm,98.5095,1.0000031,jungle_sapling
farm,98.5095,1.0000001,potted_dark_oak_sapling
farm,98.5095,0.99999946,dark_oak_sapling
farm,98.5095,0.9999974,acacia_sapling
farm,98.5095,0.99999887,birch_sapling
farm,98.5095,0.9999982,cherry_sapling
farm,98.5095,0.9999985,oak_leaves
farm,98.5095,1.0000054,spruce_leaves
farm,98.5095,0.9999934,jungle_leaves
farm,98.5095,0.9999996,birch_leaves
farm,98.5095,1.0000062,acacia_leaves
farm,98.5095,1.0000035,dark_oak_leaves
farm,98.5095,1.0000008,cherry_leaves
farm,98.5095,1.8291977e-06,iron_door
farm,98.5095,1.7189718e-06,black_concrete
farm,98.5095,6.943826e-07,gray_concrete
farm,98.5095,-2.106134e-06,light_gray_concrete
farm,98.5095,-3.3438814e-06,iron_block
farm,98.5095,1.0000021,farmland
farm,98.5095,0.99999696,green_glazed_terracotta
farm,98.5095,1.0000006,cyan_terracotta
farm,98.5095,0.9999975,light_gray_glazed_terracotta
farm,98.5095,0.99999917,lime_glazed_terracotta
farm,98.5095,0.99999666,orange_glazed_terracotta
farm,98.5095,1.0000013,white_glazed_terracotta
farm,98.5095,1.0000014,red_glazed_terracotta
farm,98.5095,0.99999624,light_blue_glazed_terracotta
farm,98.5095,0.99999934,light_blue_terracotta
farm,98.5095,1.0000004,magenta_terracotta
farm,98.5095,1.0000015,red_terracotta
farm,98.5095,0.99999523,yellow_terracotta
farm,98.5095,0.9999958,blue_glazed_terracotta
farm,98.5095,0.9999985,gray_glazed_terracotta
farm,98.5095,0.9999968,gray_terracotta
farm,98.5095,1.0000033,brown_terracotta
farm,98.5095,0.999996,white_terracotta
farm,98.5095,1.0000015,light_gray_terracotta
farm,98.5095,1.000004,lime_terracotta
farm,98.5095,1.0000008,orange_terracotta
farm,98.5095,0.99999976,terracotta
farm,98.5095,0.99999785,black_terracotta
farm,98.5095,1.0000004,green_terracotta
farm,98.5095,0.99999696,pink_terracotta
farm,98.5095,1.0000054,pink_glazed_terracotta
farm,98.5095,0.9999983,red_sand
farm,98.5095,0.99999857,cut_red_sandstone
farm,98.5095,1.0000015,chiseled_red_sandstone
farm,98.5095,0.9999943,red_sandstone
farm,98.5095,1.0000014,smooth_red_sandstone
farm,98.5095,1.0000036,cut_sandstone_slab
farm,98.5095,0.99999493,red_sandstone_stairs
farm,98.5095,1.0000002,sandstone
farm,98.5095,0.99999505,smooth_sandstone_slab
farm,98.5095,1.0000005,smooth_red_sandstone_stairs
farm,98.5095,0.99999994,smooth_red_sandstone_slab
farm,98.5095,0.9999996,cut_red_sandstone_slab
